C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_50_305.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_50_305.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_50_305.jpg, 0, 0, 0, 7.923903E-05
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_50_413.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_50_413.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_50_413.jpg, 0, 0.3191169, 0, 0.2289152
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_50_516.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_50_516.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_50_516.jpg, 0, 0.6294352, 0, 0.7617704
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_50_618.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_50_618.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_50_618.jpg, -0.0234204, 0.9180616, 0, 1.763251
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_50_721.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_50_721.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_50_721.jpg, -0.331797, 1, 0, 2.934072
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_50_826.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_50_826.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_50_826.jpg, -0.625288, 1, 0, 4.071398
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_50_934.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_50_934.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_50_934.jpg, -0.6528485, 1, 0, 5.419251
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_041.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_041.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_041.jpg, -0.3545853, 1, 0, 6.582186
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_145.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_145.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_145.jpg, -0.06206724, 1, 0, 7.722119
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_254.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_254.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_254.jpg, 0, 1, 0, 9.070136
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_354.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_354.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_354.jpg, 0, 1, 0, 10.18649
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_458.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_458.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_458.jpg, 0, 1, 0, 11.29196
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_566.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_566.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_566.jpg, -0.1677141, 1, 0, 12.41633
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_682.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_682.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_682.jpg, -0.3232386, 1, 0, 13.56607
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_783.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_783.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_783.jpg, -0.04122242, 1, 0, 14.70462
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_892.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_892.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_892.jpg, 0, 1, 0, 15.99268
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_51_997.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_51_997.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_51_997.jpg, 0, 1, 0, 16.90244
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_103.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_103.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_103.jpg, 0, 1, 0, 18.10629
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_212.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_212.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_212.jpg, -0.3532197, 1, 0, 19.2657
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_316.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_316.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_316.jpg, -0.6651723, 1, 0, 19.97584
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_421.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_421.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_421.jpg, -0.6137103, 1, 0, 20.87696
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_532.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_532.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_532.jpg, -0.2503504, 1, 0, 22.10184
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_637.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_637.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_637.jpg, 0, 1, 0, 23.02861
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_745.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_745.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_745.jpg, 0, 1, 0, 24.01892
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_850.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_850.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_850.jpg, 0, 1, 0, 25.17062
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_52_956.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_52_956.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_52_956.jpg, 0, 1, 0, 26.12396
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_057.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_057.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_057.jpg, 0, 1, 0, 27.07012
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_164.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_164.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_164.jpg, 0, 1, 0, 28.00615
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_266.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_266.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_266.jpg, -0.3024768, 1, 0, 28.88853
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_367.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_367.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_367.jpg, -0.4395057, 1, 0, 29.62948
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_469.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_469.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_469.jpg, -0.08562661, 1, 0, 30.1914
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_573.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_573.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_573.jpg, 0, 1, 0, 30.18931
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_677.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_677.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_677.jpg, 0, 1, 0, 30.19022
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_779.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_779.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_779.jpg, 0, 1, 0, 30.19031
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_886.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_886.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_886.jpg, 0, 1, 0, 30.19028
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_53_987.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_53_987.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_53_987.jpg, 0, 1, 0, 30.19031
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_088.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_088.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_088.jpg, 0, 1, 0, 30.19062
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_193.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_193.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_193.jpg, -0.0527247, 1, 0, 30.18962
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_298.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_298.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_298.jpg, -0.3693885, 1, 0, 30.15858
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_399.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_399.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_399.jpg, -0.6444713, 1, 0, 30.12307
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_500.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_500.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_500.jpg, -0.3936762, 1, 0, 30.18934
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_607.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_607.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_607.jpg, -0.07824744, 1, 0, 30.19095
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_710.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_710.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_710.jpg, 0, 1, 0, 30.18861
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_818.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_818.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_818.jpg, 0, 1, 0, 30.18972
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_54_922.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_54_922.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_54_922.jpg, 0.060675, 1, 0, 30.18814
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_025.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_025.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_025.jpg, 0.3654042, 1, 0, 30.15869
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_131.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_131.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_131.jpg, 0.082065, 1, 0, 30.19123
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_235.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_235.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_235.jpg, 0, 1, 0, 30.18951
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_336.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_336.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_336.jpg, 0, 1, 0, 30.19021
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_439.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_439.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_439.jpg, -0.3071124, 1, 0, 30.16465
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_547.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_547.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_547.jpg, -0.03628739, 1, 0, 30.19031
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_654.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_654.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_654.jpg, 0, 1, 0, 30.18812
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_757.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_757.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_757.jpg, 0, 1, 0, 30.19066
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_867.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_867.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_867.jpg, 0, 1, 0, 30.19
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_55_972.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_55_972.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_55_972.jpg, 0, 1, 0, 30.19084
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_080.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_080.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_080.jpg, -0.1516692, 1, 0, 30.18333
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_182.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_182.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_182.jpg, -0.4028295, 1, 0, 30.15734
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_288.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_288.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_288.jpg, -0.1128771, 1, 0, 30.19156
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_389.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_389.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_389.jpg, 0, 1, 0, 30.18965
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_491.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_491.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_491.jpg, 0, 1, 0, 30.19022
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_596.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_596.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_596.jpg, 0, 1, 0, 30.19031
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_701.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_701.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_701.jpg, 0, 1, 0, 30.19032
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_808.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_808.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_808.jpg, 0, 1, 0, 30.19031
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_56_915.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_56_915.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_56_915.jpg, -0.3208602, 1, 0, 30.16559
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_57_016.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_57_016.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_57_016.jpg, -0.2909211, 1, 0, 30.18469
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_57_117.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_57_117.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_57_117.jpg, 0, 1, 0, 30.18719
C:\Users\Ramzan\Desktop\data\IMG\center_2022_07_13_09_42_57_222.jpg, C:\Users\Ramzan\Desktop\data\IMG\left_2022_07_13_09_42_57_222.jpg, C:\Users\Ramzan\Desktop\data\IMG\right_2022_07_13_09_42_57_222.jpg, 0, 1, 0, 30.18976
